document_id,document_type,split,pdf_path,image_path,annotation_path,template_name,render_dpi,synthetic
1099_nec_2026_000079,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000079.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000079.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000079.json,1099_nec_2026,200,True
1099_nec_2026_000080,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000080.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000080.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000080.json,1099_nec_2026,200,True
1099_nec_2026_000081,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000081.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000081.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000081.json,1099_nec_2026,200,True
1099_nec_2026_000082,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000082.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000082.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000082.json,1099_nec_2026,200,True
1099_nec_2026_000083,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000083.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000083.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000083.json,1099_nec_2026,200,True
1099_nec_2026_000084,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000084.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000084.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000084.json,1099_nec_2026,200,True
1099_nec_2026_000085,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000085.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000085.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000085.json,1099_nec_2026,200,True
1099_nec_2026_000086,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000086.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000086.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000086.json,1099_nec_2026,200,True
1099_nec_2026_000087,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000087.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000087.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000087.json,1099_nec_2026,200,True
1099_nec_2026_000088,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000088.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000088.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000088.json,1099_nec_2026,200,True
1099_nec_2026_000089,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000089.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000089.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000089.json,1099_nec_2026,200,True
1099_nec_2026_000090,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000090.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000090.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000090.json,1099_nec_2026,200,True
1099_nec_2026_000091,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000091.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000091.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000091.json,1099_nec_2026,200,True
1099_nec_2026_000092,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000092.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000092.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000092.json,1099_nec_2026,200,True
1099_nec_2026_000093,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000093.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000093.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000093.json,1099_nec_2026,200,True
1099_nec_2026_000094,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000094.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000094.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000094.json,1099_nec_2026,200,True
1099_nec_2026_000095,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000095.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000095.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000095.json,1099_nec_2026,200,True
1099_nec_2026_000096,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000096.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000096.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000096.json,1099_nec_2026,200,True
1099_nec_2026_000097,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000097.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000097.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000097.json,1099_nec_2026,200,True
1099_nec_2026_000098,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000098.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000098.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000098.json,1099_nec_2026,200,True
1099_nec_2026_000099,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000099.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000099.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000099.json,1099_nec_2026,200,True
1099_nec_2026_000100,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000100.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000100.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000100.json,1099_nec_2026,200,True
1099_nec_2026_000101,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000101.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000101.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000101.json,1099_nec_2026,200,True
1099_nec_2026_000102,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000102.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000102.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000102.json,1099_nec_2026,200,True
1099_nec_2026_000103,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000103.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000103.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000103.json,1099_nec_2026,200,True
1099_nec_2026_000104,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000104.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000104.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000104.json,1099_nec_2026,200,True
1099_nec_2026_000105,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000105.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000105.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000105.json,1099_nec_2026,200,True
1099_nec_2026_000106,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000106.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000106.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000106.json,1099_nec_2026,200,True
1099_nec_2026_000107,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000107.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000107.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000107.json,1099_nec_2026,200,True
1099_nec_2026_000108,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000108.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000108.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000108.json,1099_nec_2026,200,True
1099_nec_2026_000109,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000109.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000109.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000109.json,1099_nec_2026,200,True
1099_nec_2026_000110,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000110.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000110.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000110.json,1099_nec_2026,200,True
1099_nec_2026_000111,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000111.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000111.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000111.json,1099_nec_2026,200,True
1099_nec_2026_000112,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000112.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000112.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000112.json,1099_nec_2026,200,True
1099_nec_2026_000113,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000113.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000113.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000113.json,1099_nec_2026,200,True
1099_nec_2026_000114,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000114.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000114.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000114.json,1099_nec_2026,200,True
1099_nec_2026_000115,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000115.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000115.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000115.json,1099_nec_2026,200,True
1099_nec_2026_000116,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000116.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000116.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000116.json,1099_nec_2026,200,True
1099_nec_2026_000117,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000117.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000117.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000117.json,1099_nec_2026,200,True
1099_nec_2026_000118,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000118.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000118.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000118.json,1099_nec_2026,200,True
1099_nec_2026_000119,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000119.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000119.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000119.json,1099_nec_2026,200,True
1099_nec_2026_000120,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000120.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000120.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000120.json,1099_nec_2026,200,True
1099_nec_2026_000121,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000121.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000121.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000121.json,1099_nec_2026,200,True
1099_nec_2026_000122,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000122.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000122.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000122.json,1099_nec_2026,200,True
1099_nec_2026_000123,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000123.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000123.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000123.json,1099_nec_2026,200,True
1099_nec_2026_000124,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000124.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000124.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000124.json,1099_nec_2026,200,True
1099_nec_2026_000125,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000125.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000125.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000125.json,1099_nec_2026,200,True
1099_nec_2026_000126,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000126.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000126.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000126.json,1099_nec_2026,200,True
1099_nec_2026_000127,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000127.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000127.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000127.json,1099_nec_2026,200,True
1099_nec_2026_000128,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000128.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000128.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000128.json,1099_nec_2026,200,True
1099_nec_2026_000129,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000129.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000129.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000129.json,1099_nec_2026,200,True
1099_nec_2026_000130,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000130.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000130.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000130.json,1099_nec_2026,200,True
1099_nec_2026_000131,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000131.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000131.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000131.json,1099_nec_2026,200,True
1099_nec_2026_000132,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000132.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000132.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000132.json,1099_nec_2026,200,True
1099_nec_2026_000133,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000133.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000133.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000133.json,1099_nec_2026,200,True
1099_nec_2026_000134,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000134.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000134.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000134.json,1099_nec_2026,200,True
1099_nec_2026_000135,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000135.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000135.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000135.json,1099_nec_2026,200,True
1099_nec_2026_000136,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000136.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000136.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000136.json,1099_nec_2026,200,True
1099_nec_2026_000137,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000137.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000137.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000137.json,1099_nec_2026,200,True
1099_nec_2026_000138,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000138.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000138.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000138.json,1099_nec_2026,200,True
1099_nec_2026_000139,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000139.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000139.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000139.json,1099_nec_2026,200,True
1099_nec_2026_000140,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000140.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000140.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000140.json,1099_nec_2026,200,True
1099_nec_2026_000141,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000141.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000141.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000141.json,1099_nec_2026,200,True
1099_nec_2026_000142,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000142.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000142.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000142.json,1099_nec_2026,200,True
1099_nec_2026_000143,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000143.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000143.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000143.json,1099_nec_2026,200,True
1099_nec_2026_000144,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000144.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000144.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000144.json,1099_nec_2026,200,True
1099_nec_2026_000145,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000145.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000145.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000145.json,1099_nec_2026,200,True
1099_nec_2026_000146,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000146.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000146.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000146.json,1099_nec_2026,200,True
1099_nec_2026_000147,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000147.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000147.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000147.json,1099_nec_2026,200,True
1099_nec_2026_000148,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000148.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000148.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000148.json,1099_nec_2026,200,True
1099_nec_2026_000149,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000149.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000149.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000149.json,1099_nec_2026,200,True
1099_nec_2026_000150,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000150.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000150.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000150.json,1099_nec_2026,200,True
1099_nec_2026_000151,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000151.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000151.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000151.json,1099_nec_2026,200,True
1099_nec_2026_000152,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000152.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000152.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000152.json,1099_nec_2026,200,True
1099_nec_2026_000153,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000153.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000153.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000153.json,1099_nec_2026,200,True
1099_nec_2026_000154,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000154.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000154.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000154.json,1099_nec_2026,200,True
1099_nec_2026_000155,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000155.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000155.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000155.json,1099_nec_2026,200,True
1099_nec_2026_000156,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000156.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000156.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000156.json,1099_nec_2026,200,True
1099_nec_2026_000157,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000157.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000157.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000157.json,1099_nec_2026,200,True
1099_nec_2026_000158,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000158.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000158.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000158.json,1099_nec_2026,200,True
1099_nec_2026_000159,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000159.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000159.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000159.json,1099_nec_2026,200,True
1099_nec_2026_000160,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000160.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000160.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000160.json,1099_nec_2026,200,True
1099_nec_2026_000161,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000161.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000161.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000161.json,1099_nec_2026,200,True
1099_nec_2026_000162,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000162.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000162.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000162.json,1099_nec_2026,200,True
1099_nec_2026_000163,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000163.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000163.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000163.json,1099_nec_2026,200,True
1099_nec_2026_000164,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000164.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000164.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000164.json,1099_nec_2026,200,True
1099_nec_2026_000165,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000165.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000165.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000165.json,1099_nec_2026,200,True
1099_nec_2026_000166,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000166.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000166.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000166.json,1099_nec_2026,200,True
1099_nec_2026_000167,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000167.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000167.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000167.json,1099_nec_2026,200,True
1099_nec_2026_000168,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000168.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000168.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000168.json,1099_nec_2026,200,True
1099_nec_2026_000169,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000169.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000169.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000169.json,1099_nec_2026,200,True
1099_nec_2026_000170,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000170.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000170.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000170.json,1099_nec_2026,200,True
1099_nec_2026_000171,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000171.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000171.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000171.json,1099_nec_2026,200,True
1099_nec_2026_000172,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000172.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000172.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000172.json,1099_nec_2026,200,True
